Date,Cum_Return
2014-04-16,6801.040312093613
2014-04-17,6241.61248374511
2014-04-18,6500.650195058502
2014-04-19,6269.310793237956
2014-04-20,6456.436931079308
2014-04-21,6415.214564369295
2014-04-22,6480.884265279568
2014-04-23,6392.717815344588
2014-04-24,5970.741222366696
2014-04-25,6529.908972691793
2014-04-26,5723.0169050715085
2014-04-27,5812.743823146931
2014-04-28,5706.111833550052
2014-04-29,5838.751625487634
2014-04-30,5981.924577373199
2014-05-01,5878.153446033797
2014-05-02,5650.195058517543
2014-05-03,5672.431729518843
2014-05-04,5721.7165149544735
2014-05-05,5595.968790637178
2014-05-06,5808.192457737308
2014-05-07,5565.799739921964
2014-05-08,5878.023407022092
2014-05-09,5883.224967490233
2014-05-10,5838.751625487632
2014-05-11,5741.222366709999
2014-05-12,5708.0624187256035
2014-05-13,5753.576072821832
2014-05-14,5838.621586475928
2014-05-15,5845.383615084511
2014-05-16,5806.6319895968645
2014-05-17,5814.5643693107795
2014-05-18,5805.201560468127
2014-05-19,5811.3133940181915
2014-05-20,6435.240572171637
2014-05-21,6811.963589076709
2014-05-22,6423.537061118322
2014-05-23,6781.794538361494
2014-05-24,7477.243172951871
2014-05-25,6864.889466840038
2014-05-26,7566.579973992182
2014-05-27,7468.530559167736
2014-05-28,7447.334200260064
2014-05-29,7919.765929778917
2014-05-30,8068.270481144328
2014-05-31,8079.3237971391245
2014-06-01,8211.833550065003
2014-06-02,8763.328998699591
2014-06-03,8608.582574772414
2014-06-04,8565.929778933663
2014-06-05,8527.30819245772
2014-06-06,8601.820546163832
2014-06-07,8478.543563068903
2014-06-08,8464.629388816626
2014-06-09,8544.993498049396
2014-06-10,8322.366710012986
2014-06-11,8023.407022106615
2014-06-12,8127.048114434314
2014-06-13,7255.136540962273
2014-06-14,7288.556566970076
2014-06-15,7441.872561768515
2014-06-16,7771.781534460321
2014-06-17,7862.158647594262
2014-06-18,7906.371911573457
2014-06-19,7715.604681404407
2014-06-20,7685.175552665785
2014-06-21,7717.55526657996
2014-06-22,7691.807542262664
2014-06-23,7614.304291287372
2014-06-24,7649.544863459024
2014-06-25,7399.219765929766
2014-06-26,7658.907672301679
2014-06-27,7507.672301690496
