Date,5 YR,AAA,AA,BBB,HY
2011-06-07,1.59,2.52,2.91,4.29,7.14
2011-06-08,1.52,2.47,2.88,4.26,7.19
2011-06-09,1.6,2.52,2.93,4.3,7.24
2011-06-10,1.58,2.49,2.91,4.28,7.26
2011-06-13,1.59,2.52,2.93,4.3,7.32
2011-06-14,1.7,2.59,3.0,4.37,7.31
2011-06-15,1.55,2.49,2.92,4.28,7.33
2011-06-16,1.52,2.47,2.9,4.26,7.42
2011-06-17,1.53,2.49,2.92,4.29,7.44
2011-06-20,1.55,2.49,2.93,4.3,7.48
2011-06-21,1.57,2.51,2.94,4.31,7.47
2011-06-22,1.58,2.51,2.95,4.31,7.44
2011-06-23,1.48,2.44,2.91,4.26,7.49
2011-06-24,1.4,2.41,2.88,4.25,7.49
2011-06-27,1.47,2.48,2.95,4.32,7.53
2011-06-28,1.62,2.58,3.05,4.4,7.53
2011-06-29,1.7,2.61,3.06,4.43,7.47
2011-06-30,1.76,2.64,3.09,4.47,7.44
2011-07-01,1.8,2.67,3.1,4.49,7.4
2011-07-05,1.7,2.6,3.04,4.43,7.35
2011-07-06,1.66,2.57,3.01,4.4,7.35
2011-07-07,1.74,2.63,3.07,4.44,7.29
2011-07-08,1.57,2.51,2.95,4.33,7.26
2011-07-11,1.49,2.43,2.9,4.27,7.34
2011-07-12,1.47,2.43,2.91,4.27,7.37
2011-07-13,1.45,2.42,2.89,4.26,7.32
2011-07-14,1.51,2.44,2.93,4.29,7.28
2011-07-15,1.46,2.42,2.92,4.27,7.26
2011-07-18,1.45,2.43,2.93,4.27,7.28
2011-07-19,1.45,2.42,2.93,4.27,7.28
2011-07-20,1.49,2.45,2.95,4.29,7.23
2011-07-21,1.56,2.51,2.99,4.34,7.2
2011-07-22,1.53,2.47,2.95,4.3,7.16
2011-07-25,1.55,2.5,2.97,4.32,7.16
2011-07-26,1.51,2.46,2.93,4.27,7.13
2011-07-27,1.56,2.49,2.96,4.3,7.14
2011-07-28,1.52,2.51,2.93,4.26,7.16
2011-07-29,1.35,2.4,2.82,4.15,7.17
2011-08-01,1.32,2.41,2.82,4.13,7.25
2011-08-02,1.23,2.33,2.75,4.05,7.32
2011-08-03,1.25,2.33,2.77,4.05,7.39
2011-08-04,1.12,2.25,2.72,3.99,7.57
2011-08-05,1.23,2.33,2.82,4.09,7.75
2011-08-08,1.11,2.29,2.86,4.1,8.2
2011-08-09,0.91,2.18,2.78,4.04,8.41
2011-08-10,0.93,2.15,2.8,4.06,8.49
2011-08-11,1.02,2.24,2.98,4.24,8.67
2011-08-12,0.96,2.2,2.91,4.17,8.52
2011-08-15,0.99,2.24,2.94,4.19,8.35
2011-08-16,0.95,2.19,2.89,4.14,8.31
2011-08-17,0.92,2.16,2.87,4.11,8.25
2011-08-18,0.9,2.14,2.88,4.11,8.36
2011-08-19,0.9,2.14,2.92,4.13,8.43
2011-08-22,0.94,2.15,2.93,4.15,8.47
2011-08-23,0.95,2.18,3.0,4.23,8.63
2011-08-24,1.05,2.25,3.09,4.35,8.7
2011-08-25,0.98,2.22,3.02,4.32,8.64
2011-08-26,0.94,2.19,2.99,4.31,8.67
2011-08-29,0.99,2.23,3.03,4.37,8.61
2011-08-30,0.94,2.18,2.96,4.29,8.55
2011-08-31,0.96,2.26,2.97,4.32,8.51
2011-09-01,0.9,2.22,2.91,4.26,8.42
2011-09-02,0.88,2.16,2.89,4.17,8.43
2011-09-06,0.88,2.16,2.93,4.2,8.63
2011-09-07,0.92,2.19,2.94,4.24,8.54
2011-09-08,0.88,2.16,2.91,4.21,8.51
2011-09-09,0.81,2.12,2.9,4.19,8.54
2011-09-12,0.87,2.16,2.99,4.25,8.71
2011-09-13,0.89,2.21,3.02,4.31,8.73
2011-09-14,0.91,2.21,3.01,4.32,8.67
2011-09-15,0.95,2.25,3.03,4.37,8.65
2011-09-16,0.94,2.24,3.01,4.36,8.61
2011-09-19,0.85,2.15,2.97,4.29,8.66
2011-09-20,0.85,2.17,2.97,4.3,8.64
2011-09-21,0.88,2.17,3.0,4.28,8.66
2011-09-22,0.79,2.12,3.0,4.32,8.9
2011-09-23,0.89,2.18,3.08,4.44,9.03
2011-09-26,0.92,2.23,3.12,4.52,9.09
2011-09-27,0.97,2.3,3.13,4.59,9.09
2011-09-28,0.99,2.28,3.13,4.58,9.18
2011-09-29,0.98,2.25,3.11,4.56,9.29
2011-09-30,0.96,2.22,3.11,4.6,9.54
2011-10-03,0.87,2.14,3.08,4.54,9.75
2011-10-04,0.9,2.16,3.15,4.64,10.13
2011-10-05,0.96,2.24,3.22,4.72,10.09
2011-10-06,1.01,2.29,3.23,4.74,9.89
2011-10-07,1.08,2.34,3.25,4.77,9.78
2011-10-11,1.14,2.4,3.26,4.79,9.64
2011-10-12,1.17,2.42,3.24,4.77,9.4
2011-10-13,1.11,2.37,3.2,4.7,9.33
2011-10-14,1.12,2.39,3.2,4.68,9.19
2011-10-17,1.08,2.33,3.15,4.62,9.13
2011-10-18,1.07,2.32,3.14,4.6,9.11
2011-10-19,1.05,2.31,3.1,4.55,8.94
2011-10-20,1.07,2.32,3.1,4.56,8.89
2011-10-21,1.08,2.3,3.07,4.54,8.73
2011-10-24,1.1,2.3,3.06,4.53,8.61
2011-10-25,1.01,2.23,2.97,4.43,8.51
2011-10-26,1.09,2.28,3.02,4.48,8.48
2011-10-27,1.2,2.34,3.02,4.5,8.23
2011-10-28,1.13,2.28,2.94,4.41,8.18
2011-10-31,0.99,2.21,2.86,4.38,8.29
2011-11-01,0.9,2.11,2.82,4.33,8.53
2011-11-02,0.89,2.13,2.8,4.32,8.45
2011-11-03,0.91,2.17,2.83,4.36,8.38
2011-11-04,0.88,2.16,2.81,4.33,8.37
2011-11-07,0.88,2.12,2.8,4.31,8.38
2011-11-08,0.92,2.18,2.85,4.36,8.36
2011-11-09,0.88,2.14,2.87,4.35,8.54
2011-11-10,0.9,2.2,2.91,4.42,8.58
2011-11-14,0.91,2.19,2.92,4.41,8.53
2011-11-15,0.93,2.21,2.95,4.45,8.6
2011-11-16,0.9,2.21,2.95,4.45,8.63
2011-11-17,0.88,2.2,2.98,4.45,8.68
2011-11-18,0.94,2.24,3.03,4.49,8.72
2011-11-21,0.92,2.22,3.06,4.51,8.87
2011-11-22,0.91,2.22,3.14,4.53,8.96
2011-11-23,0.88,2.19,3.12,4.51,9.05
2011-11-25,0.93,2.24,3.17,4.58,9.08
2011-11-28,0.91,2.24,3.17,4.57,9.01
2011-11-29,0.93,2.25,3.2,4.6,9.03
2011-11-30,0.96,2.29,3.17,4.67,8.94
2011-12-01,0.97,2.37,3.17,4.69,8.87
2011-12-02,0.92,2.31,3.08,4.6,8.78
2011-12-05,0.93,2.32,3.05,4.57,8.69
2011-12-06,0.94,2.34,3.08,4.6,8.66
2011-12-07,0.89,2.31,3.02,4.54,8.63
2011-12-08,0.86,2.28,3.01,4.53,8.62
2011-12-09,0.89,2.34,3.06,4.59,8.64
2011-12-12,0.87,2.33,3.05,4.57,8.68
2011-12-13,0.85,2.33,3.03,4.54,8.66
2011-12-14,0.86,2.31,3.03,4.51,8.66
2011-12-15,0.86,2.33,3.05,4.52,8.66
2011-12-16,0.81,2.29,3.01,4.48,8.64
2011-12-19,0.82,2.27,3.0,4.46,8.63
2011-12-20,0.88,2.32,3.05,4.53,8.58
2011-12-21,0.91,2.36,3.08,4.56,8.56
2011-12-22,0.91,2.36,3.07,4.55,8.53
2011-12-23,0.97,2.41,3.13,4.61,8.51
2011-12-27,0.96,2.4,3.12,4.59,8.5
2011-12-28,0.91,2.33,3.03,4.51,8.47
2011-12-29,0.88,2.32,3.01,4.49,8.41
2011-12-30,0.83,2.29,2.97,4.47,8.41
2012-01-03,0.89,2.13,2.89,4.58,8.17
2012-01-04,0.89,2.14,2.9,4.59,8.13
2012-01-05,0.88,2.14,2.9,4.57,8.12
2012-01-06,0.86,2.12,2.87,4.54,8.09
2012-01-09,0.85,2.11,2.85,4.52,8.07
2012-01-10,0.86,2.11,2.84,4.51,8.02
2012-01-11,0.82,2.08,2.8,4.48,8.02
2012-01-12,0.84,2.09,2.8,4.48,8.0
2012-01-13,0.8,2.05,2.76,4.43,8.04
2012-01-17,0.79,2.04,2.74,4.4,7.99
2012-01-18,0.82,2.06,2.75,4.42,7.96
2012-01-19,0.87,2.1,2.77,4.44,7.85
2012-01-20,0.91,2.12,2.79,4.45,7.82
2012-01-23,0.93,2.14,2.78,4.45,7.76
2012-01-24,0.92,2.13,2.76,4.43,7.76
2012-01-25,0.81,2.08,2.71,4.37,7.7
2012-01-26,0.77,2.03,2.64,4.28,7.59
2012-01-27,0.75,2.02,2.61,4.24,7.57
2012-01-30,0.73,1.98,2.58,4.21,7.61
2012-01-31,0.71,1.97,2.6,4.2,7.57
2012-02-01,0.72,1.99,2.62,4.21,7.52
2012-02-02,0.71,1.99,2.59,4.18,7.51
2012-02-03,0.78,2.04,2.63,4.23,7.47
2012-02-06,0.76,2.0,2.58,4.18,7.46
2012-02-07,0.82,2.03,2.61,4.2,7.43
2012-02-08,0.82,2.02,2.6,4.19,7.37
2012-02-09,0.86,2.04,2.62,4.2,7.37
2012-02-10,0.81,1.99,2.59,4.15,7.4
2012-02-13,0.85,2.01,2.62,4.17,7.35
2012-02-14,0.81,1.98,2.58,4.12,7.31
2012-02-15,0.81,1.97,2.59,4.12,7.31
2012-02-16,0.87,2.01,2.64,4.17,7.36
2012-02-17,0.88,2.01,2.62,4.17,7.31
2012-02-21,0.92,2.03,2.64,4.17,7.27
2012-02-22,0.88,2.0,2.6,4.13,7.25
2012-02-23,0.88,1.98,2.59,4.11,7.2
2012-02-24,0.89,1.99,2.58,4.09,7.11
2012-02-27,0.84,1.95,2.54,4.05,7.11
2012-02-28,0.84,1.94,2.53,4.03,7.06
2012-02-29,0.87,1.96,2.55,4.04,7.09
2012-03-01,0.89,1.99,2.56,4.06,7.09
2012-03-02,0.84,1.95,2.51,4.0,7.08
2012-03-05,0.87,1.97,2.52,4.02,7.14
2012-03-06,0.83,1.95,2.51,4.01,7.33
2012-03-07,0.85,1.97,2.53,4.03,7.29
2012-03-08,0.89,1.99,2.54,4.05,7.25
2012-03-09,0.9,1.99,2.55,4.06,7.24
2012-03-12,0.92,1.98,2.55,4.04,7.22
2012-03-13,0.99,2.02,2.59,4.09,7.17
2012-03-14,1.13,2.14,2.68,4.17,7.15
2012-03-15,1.11,2.09,2.66,4.16,7.19
2012-03-16,1.13,2.09,2.66,4.15,7.19
2012-03-19,1.2,2.15,2.7,4.19,7.19
2012-03-20,1.22,2.14,2.7,4.19,7.21
2012-03-21,1.15,2.08,2.65,4.13,7.2
2012-03-22,1.13,2.07,2.64,4.12,7.24
2012-03-23,1.1,2.04,2.62,4.1,7.23
2012-03-26,1.09,2.04,2.61,4.1,7.2
2012-03-27,1.04,2.0,2.58,4.06,7.17
2012-03-28,1.05,2.01,2.59,4.06,7.18
2012-03-29,1.01,1.98,2.58,4.04,7.24
2012-03-30,1.04,2.01,2.6,4.08,7.21
2012-04-02,1.03,1.96,2.62,4.11,7.26
2012-04-03,1.1,2.02,2.68,4.17,7.26
2012-04-04,1.05,1.99,2.66,4.15,7.29
2012-04-05,1.01,1.96,2.64,4.12,7.31
2012-04-09,0.9,1.9,2.58,4.04,7.39
2012-04-10,0.85,1.86,2.56,4.03,7.43
2012-04-11,0.89,1.9,2.58,4.07,7.43
2012-04-12,0.9,1.9,2.58,4.07,7.38
2012-04-13,0.86,1.87,2.55,4.04,7.37
2012-04-16,0.85,1.86,2.54,4.02,7.32
2012-04-17,0.88,1.88,2.55,4.03,7.27
2012-04-18,0.86,1.87,2.54,4.02,7.26
2012-04-19,0.84,1.86,2.52,4.01,7.25
2012-04-20,0.86,1.88,2.53,4.02,7.23
2012-04-23,0.83,1.86,2.51,4.0,7.26
2012-04-24,0.86,1.9,2.53,4.02,7.22
2012-04-25,0.86,1.93,2.53,4.02,7.14
2012-04-26,0.83,1.91,2.51,4.01,7.13
2012-04-27,0.82,1.91,2.5,3.99,7.07
2012-04-30,0.82,1.9,2.5,4.0,7.11
2012-05-01,0.84,1.92,2.52,4.02,7.06
2012-05-02,0.82,1.91,2.49,3.98,7.04
2012-05-03,0.82,1.9,2.48,3.97,7.0
2012-05-04,0.78,1.88,2.45,3.94,6.98
2012-05-07,0.79,1.88,2.46,3.95,6.99
2012-05-08,0.77,1.86,2.44,3.93,7.01
2012-05-09,0.77,1.87,2.47,3.95,7.06
2012-05-10,0.79,1.88,2.47,3.96,7.03
2012-05-11,0.75,1.86,2.45,3.94,7.03
2012-05-14,0.73,1.85,2.45,3.93,7.08
2012-05-15,0.74,1.86,2.47,3.95,7.12
2012-05-16,0.75,1.87,2.49,3.98,7.19
2012-05-17,0.74,1.85,2.5,4.0,7.39
2012-05-18,0.75,1.87,2.53,4.05,7.47
2012-05-21,0.75,1.88,2.54,4.08,7.59
2012-05-22,0.78,1.92,2.56,4.11,7.54
2012-05-23,0.74,1.88,2.54,4.08,7.6
2012-05-24,0.77,1.91,2.56,4.11,7.6
2012-05-25,0.76,1.9,2.54,4.1,7.59
2012-05-29,0.76,1.88,2.53,4.09,7.55
2012-05-30,0.69,1.83,2.49,4.05,7.61
2012-05-31,0.67,1.87,2.51,4.05,7.85
2012-06-01,0.62,1.83,2.48,4.02,7.99
2012-06-04,0.68,1.86,2.52,4.07,8.05
2012-06-05,0.68,1.86,2.53,4.08,8.12
2012-06-06,0.73,1.91,2.57,4.12,8.01
2012-06-07,0.72,1.9,2.55,4.09,7.9
2012-06-08,0.71,1.89,2.54,4.08,7.89
2012-06-11,0.69,1.87,2.52,4.05,7.81
2012-06-12,0.75,1.92,2.57,4.11,7.86
2012-06-13,0.71,1.89,2.53,4.06,7.84
2012-06-14,0.73,1.89,2.53,4.06,7.78
2012-06-15,0.68,1.85,2.49,4.03,7.74
2012-06-18,0.69,1.86,2.49,4.02,7.71
2012-06-19,0.71,1.88,2.49,4.02,7.57
2012-06-20,0.74,1.89,2.51,4.02,7.49
2012-06-21,0.73,1.87,2.48,3.99,7.46
2012-06-22,0.76,1.9,2.51,4.02,7.49
2012-06-25,0.72,1.85,2.46,3.98,7.53
2012-06-26,0.75,1.87,2.48,4.0,7.51
2012-06-27,0.73,1.86,2.48,4.0,7.45
2012-06-28,0.69,1.83,2.45,3.97,7.42
2012-06-29,0.72,1.85,2.48,3.99,7.3
2012-07-02,0.67,1.8,2.36,3.95,7.34
2012-07-03,0.69,1.82,2.37,3.97,7.32
2012-07-05,0.68,1.8,2.35,3.94,7.3
2012-07-06,0.64,1.77,2.32,3.91,7.31
2012-07-09,0.63,1.75,2.29,3.88,7.29
2012-07-10,0.63,1.75,2.28,3.86,7.24
2012-07-11,0.64,1.73,2.27,3.85,7.21
2012-07-12,0.63,1.72,2.26,3.84,7.25
2012-07-13,0.63,1.72,2.25,3.83,7.25
2012-07-16,0.6,1.67,2.2,3.78,7.21
2012-07-17,0.62,1.69,2.2,3.78,7.19
2012-07-18,0.6,1.66,2.16,3.74,7.14
2012-07-19,0.62,1.67,2.16,3.74,7.08
2012-07-20,0.59,1.64,2.13,3.71,7.08
2012-07-23,0.57,1.62,2.13,3.71,7.16
2012-07-24,0.57,1.61,2.11,3.7,7.16
2012-07-25,0.56,1.61,2.11,3.7,7.16
2012-07-26,0.58,1.63,2.12,3.71,7.13
2012-07-27,0.65,1.67,2.16,3.75,7.09
2012-07-30,0.61,1.63,2.12,3.69,7.02
2012-07-31,0.6,1.61,2.1,3.69,6.98
2012-08-01,0.63,1.62,2.13,3.72,6.95
2012-08-02,0.61,1.61,2.1,3.68,6.95
2012-08-03,0.67,1.65,2.16,3.73,6.9
2012-08-06,0.65,1.64,2.13,3.7,6.86
2012-08-07,0.71,1.68,2.18,3.73,6.84
2012-08-08,0.73,1.7,2.18,3.74,6.83
2012-08-09,0.74,1.7,2.19,3.74,6.85
2012-08-10,0.71,1.68,2.16,3.71,6.89
2012-08-13,0.71,1.68,2.16,3.72,6.88
2012-08-14,0.75,1.71,2.2,3.75,6.88
2012-08-15,0.8,1.75,2.25,3.8,6.9
2012-08-16,0.83,1.75,2.26,3.82,6.93
2012-08-17,0.81,1.74,2.24,3.8,6.91
2012-08-20,0.8,1.73,2.23,3.79,6.88
2012-08-21,0.8,1.73,2.22,3.78,6.84
2012-08-22,0.71,1.68,2.17,3.71,6.82
2012-08-23,0.71,1.65,2.14,3.68,6.79
2012-08-24,0.72,1.66,2.16,3.69,6.8
2012-08-27,0.7,1.65,2.13,3.67,6.77
2012-08-28,0.69,1.63,2.12,3.66,6.77
2012-08-29,0.69,1.64,2.13,3.67,6.74
2012-08-30,0.66,1.62,2.11,3.65,6.73
2012-08-31,0.59,1.59,2.07,3.62,6.82
2012-09-04,0.62,1.59,2.08,3.63,6.8
2012-09-05,0.62,1.6,2.09,3.64,6.77
2012-09-06,0.68,1.65,2.13,3.67,6.72
2012-09-07,0.64,1.63,2.11,3.64,6.64
2012-09-10,0.66,1.64,2.12,3.64,6.6
2012-09-11,0.67,1.63,2.12,3.64,6.56
2012-09-12,0.7,1.66,2.15,3.65,6.47
2012-09-13,0.65,1.65,2.13,3.63,6.43
2012-09-14,0.72,1.66,2.15,3.63,6.31
2012-09-17,0.73,1.65,2.14,3.6,6.32
2012-09-18,0.71,1.64,2.12,3.58,6.3
2012-09-19,0.7,1.62,2.11,3.55,6.3
2012-09-20,0.7,1.61,2.12,3.55,6.34
2012-09-21,0.68,1.6,2.1,3.53,6.36
2012-09-24,0.68,1.58,2.08,3.51,6.42
2012-09-25,0.66,1.57,2.07,3.5,6.46
2012-09-26,0.63,1.55,2.04,3.48,6.66
2012-09-27,0.64,1.55,2.05,3.49,6.6
2012-09-28,0.62,1.53,2.04,3.47,6.58
2012-10-01,0.62,1.57,2.03,3.47,6.58
2012-10-02,0.61,1.56,2.01,3.45,6.58
2012-10-03,0.61,1.56,2.01,3.44,6.55
2012-10-04,0.63,1.58,2.02,3.45,6.51
2012-10-05,0.67,1.62,2.05,3.47,6.49
2012-10-09,0.67,1.6,2.03,3.45,6.49
2012-10-10,0.66,1.59,2.02,3.42,6.52
2012-10-11,0.67,1.58,2.01,3.4,6.48
2012-10-12,0.67,1.57,1.99,3.37,6.47
2012-10-15,0.67,1.57,1.98,3.34,6.39
2012-10-16,0.7,1.59,1.99,3.35,6.35
2012-10-17,0.78,1.63,2.02,3.37,6.29
2012-10-18,0.79,1.63,2.03,3.36,6.27
2012-10-19,0.77,1.61,2.0,3.33,6.31
2012-10-22,0.79,1.62,2.02,3.35,6.3
2012-10-23,0.77,1.6,2.01,3.35,6.41
2012-10-24,0.76,1.6,2.01,3.35,6.38
2012-10-25,0.82,1.63,2.04,3.38,6.37
2012-10-26,0.76,1.59,2.0,3.34,6.39
2012-10-29,0.74,1.57,1.98,3.32,6.42
2012-10-31,0.72,1.55,1.98,3.32,6.59
2012-11-01,0.73,1.56,1.99,3.34,6.55
2012-11-02,0.73,1.56,2.0,3.35,6.53
2012-11-05,0.7,1.54,1.97,3.32,6.52
2012-11-06,0.75,1.57,2.01,3.36,6.49
2012-11-07,0.67,1.52,1.97,3.32,6.55
2012-11-08,0.65,1.51,1.95,3.3,6.55
2012-11-09,0.65,1.51,1.96,3.32,6.65
2012-11-13,0.63,1.5,1.95,3.32,6.68
2012-11-14,0.63,1.5,1.95,3.33,6.7
2012-11-15,0.62,1.52,1.97,3.34,6.8
2012-11-16,0.62,1.51,1.97,3.35,6.82
2012-11-19,0.64,1.53,1.98,3.36,6.72
2012-11-20,0.67,1.55,2.01,3.39,6.69
2012-11-21,0.69,1.57,2.03,3.41,6.64
2012-11-23,0.7,1.58,2.03,3.41,6.63
2012-11-26,0.68,1.56,2.01,3.38,6.59
2012-11-27,0.66,1.55,2.0,3.37,6.54
2012-11-28,0.64,1.53,1.98,3.35,6.53
2012-11-29,0.63,1.53,1.98,3.35,6.45
2012-11-30,0.61,1.53,1.98,3.34,6.53
2012-12-03,0.63,1.53,1.99,3.35,6.49
2012-12-04,0.63,1.53,1.97,3.34,6.46
2012-12-05,0.61,1.52,1.96,3.33,6.37
2012-12-06,0.6,1.51,1.96,3.32,6.33
2012-12-07,0.63,1.53,1.98,3.34,6.3
2012-12-10,0.62,1.52,1.97,3.33,6.29
2012-12-11,0.64,1.54,1.99,3.34,6.24
2012-12-12,0.66,1.55,2.02,3.37,6.21
2012-12-13,0.7,1.57,2.04,3.38,6.22
2012-12-14,0.7,1.58,2.02,3.37,6.23
2012-12-17,0.74,1.58,2.05,3.38,6.29
2012-12-18,0.78,1.63,2.08,3.42,6.22
2012-12-19,0.77,1.61,2.05,3.39,6.2
2012-12-20,0.77,1.61,2.05,3.38,6.19
2012-12-21,0.75,1.59,2.03,3.35,6.24
2012-12-24,0.77,1.6,2.04,3.36,6.24
2012-12-26,0.76,1.6,2.04,3.36,6.22
2012-12-27,0.72,1.57,2.01,3.32,6.23
2012-12-28,0.72,1.57,2.0,3.32,6.24
2012-12-31,0.72,2.0,2.03,3.33,6.31
2013-01-02,0.76,2.05,2.06,3.36,6.19
2013-01-03,0.81,2.08,2.08,3.37,6.14
2013-01-04,0.82,2.09,2.08,3.36,6.13
2013-01-07,0.82,2.08,2.07,3.34,6.1
2013-01-08,0.79,2.05,2.05,3.32,6.07
2013-01-09,0.77,2.04,2.03,3.3,6.03
2013-01-10,0.8,2.06,2.05,3.32,6.0
2013-01-11,0.78,2.05,2.04,3.31,5.98
2013-01-14,0.78,2.03,2.04,3.3,5.95
2013-01-15,0.75,2.01,2.03,3.28,5.98
2013-01-16,0.75,2.01,2.03,3.28,5.97
2013-01-17,0.79,2.05,2.06,3.31,5.93
2013-01-18,0.77,2.02,2.04,3.29,5.92
2013-01-22,0.76,2.01,2.03,3.28,5.9
2013-01-23,0.76,2.02,2.03,3.28,5.87
2013-01-24,0.78,2.02,2.04,3.28,5.85
2013-01-25,0.87,2.09,2.09,3.34,5.84
2013-01-28,0.89,2.1,2.11,3.36,5.85
2013-01-29,0.9,2.09,2.1,3.37,5.92
2013-01-30,0.88,2.11,2.11,3.38,5.99
2013-01-31,0.88,2.11,2.14,3.42,6.09
2013-02-01,0.88,2.12,2.14,3.43,6.08
2013-02-04,0.85,2.1,2.12,3.42,6.12
2013-02-05,0.88,2.12,2.15,3.44,6.15
2013-02-06,0.84,2.1,2.12,3.42,6.15
2013-02-07,0.83,2.08,2.11,3.41,6.17
2013-02-08,0.84,2.08,2.11,3.41,6.17
2013-02-11,0.85,2.08,2.1,3.41,6.16
2013-02-12,0.88,2.1,2.12,3.43,6.17
2013-02-13,0.92,2.12,2.14,3.45,6.13
2013-02-14,0.86,2.09,2.11,3.41,6.09
2013-02-15,0.87,2.09,2.12,3.42,6.08
2013-02-19,0.89,2.11,2.13,3.43,6.06
2013-02-20,0.88,2.11,2.12,3.43,6.05
2013-02-21,0.86,2.08,2.09,3.41,6.09
2013-02-22,0.84,2.07,2.09,3.39,6.07
2013-02-25,0.78,2.02,2.04,3.34,6.01
2013-02-26,0.78,2.01,2.04,3.35,6.05
2013-02-27,0.78,2.03,2.05,3.36,6.01
2013-02-28,0.77,2.01,2.07,3.36,6.03
2013-03-01,0.75,1.99,2.05,3.34,6.03
2013-03-04,0.76,2.01,2.07,3.36,6.02
2013-03-05,0.77,2.02,2.07,3.36,5.97
2013-03-06,0.81,2.05,2.09,3.38,5.97
2013-03-07,0.85,2.08,2.12,3.41,5.94
2013-03-08,0.9,2.11,2.15,3.44,5.94
2013-03-11,0.9,2.11,2.15,3.44,5.93
2013-03-12,0.88,2.09,2.12,3.41,5.92
2013-03-13,0.89,2.09,2.13,3.41,5.9
2013-03-14,0.88,2.1,2.13,3.41,5.87
2013-03-15,0.84,2.08,2.1,3.38,5.84
2013-03-18,0.81,2.06,2.08,3.37,5.86
2013-03-19,0.79,2.03,2.06,3.34,5.84
2013-03-20,0.81,2.05,2.08,3.36,5.83
2013-03-21,0.81,2.05,2.08,3.36,5.83
2013-03-22,0.8,2.04,2.08,3.36,5.84
2013-03-25,0.8,2.04,2.08,3.35,5.81
2013-03-26,0.79,2.04,2.08,3.35,5.83
2013-03-27,0.76,2.01,2.06,3.33,5.83
2013-03-28,0.77,2.03,2.07,3.34,5.82
2013-04-01,0.76,2.02,2.09,3.36,5.9
2013-04-02,0.78,2.03,2.1,3.37,5.88
2013-04-03,0.73,1.99,2.07,3.34,5.87
2013-04-04,0.69,1.97,2.04,3.29,5.85
2013-04-05,0.68,1.93,2.01,3.25,5.88
2013-04-08,0.71,1.95,2.02,3.26,5.85
2013-04-09,0.7,1.96,2.02,3.26,5.83
2013-04-10,0.74,1.99,2.05,3.29,5.78
2013-04-11,0.74,1.98,2.04,3.27,5.72
2013-04-12,0.7,1.94,2.01,3.23,5.7
2013-04-15,0.69,1.93,1.99,3.22,5.73
2013-04-16,0.71,1.95,2.0,3.23,5.73
2013-04-17,0.71,1.95,2.0,3.23,5.74
2013-04-18,0.71,1.94,1.99,3.23,5.73
2013-04-19,0.72,1.95,2.0,3.24,5.73
2013-04-22,0.7,1.94,1.99,3.23,5.69
2013-04-23,0.71,1.94,1.98,3.22,5.66
2013-04-24,0.7,1.94,1.98,3.21,5.6
2013-04-25,0.71,1.95,1.99,3.21,5.55
2013-04-26,0.68,1.92,1.95,3.18,5.51
2013-04-29,0.68,1.93,1.96,3.18,5.45
2013-04-30,0.68,1.93,1.96,3.21,5.48
2013-05-01,0.65,1.91,1.94,3.18,5.42
2013-05-02,0.65,1.91,1.93,3.16,5.35
2013-05-03,0.73,1.97,1.99,3.22,5.32
2013-05-06,0.74,1.98,2.0,3.23,5.31
2013-05-07,0.75,1.99,2.0,3.23,5.26
2013-05-08,0.75,1.98,1.99,3.21,5.24
2013-05-09,0.75,1.99,2.0,3.22,5.24
2013-05-10,0.82,2.05,2.06,3.27,5.31
2013-05-13,0.83,2.05,2.07,3.3,5.43
2013-05-14,0.85,2.07,2.08,3.3,5.45
2013-05-15,0.84,2.06,2.07,3.3,5.46
2013-05-16,0.79,2.02,2.03,3.24,5.46
2013-05-17,0.84,2.07,2.08,3.29,5.47
2013-05-20,0.85,2.07,2.08,3.3,5.45
2013-05-21,0.84,2.06,2.06,3.29,5.44
2013-05-22,0.91,2.1,2.11,3.34,5.43
2013-05-23,0.91,2.1,2.11,3.34,5.58
2013-05-24,0.9,2.09,2.11,3.34,5.6
2013-05-28,1.02,2.16,2.18,3.42,5.61
2013-05-29,1.02,2.16,2.2,3.45,5.81
2013-05-30,1.01,2.16,2.2,3.46,5.79
2013-05-31,1.05,2.3,2.28,3.54,5.93
2013-06-03,1.03,2.29,2.26,3.55,6.05
2013-06-04,1.05,2.3,2.28,3.57,6.08
2013-06-05,1.02,2.29,2.29,3.59,6.3
2013-06-06,1.01,2.28,2.27,3.6,6.34
2013-06-07,1.1,2.35,2.33,3.65,6.22
2013-06-10,1.13,2.38,2.37,3.7,6.24
2013-06-11,1.12,2.38,2.38,3.74,6.44
2013-06-12,1.15,2.4,2.41,3.76,6.41
2013-06-13,1.11,2.37,2.38,3.73,6.45
2013-06-14,1.04,2.32,2.32,3.65,6.32
2013-06-17,1.06,2.34,2.34,3.67,6.28
2013-06-18,1.07,2.34,2.35,3.69,6.27
2013-06-19,1.24,2.44,2.45,3.79,6.3
2013-06-20,1.31,2.53,2.57,3.97,6.66
2013-06-21,1.42,2.59,2.64,4.05,6.71
2013-06-24,1.48,2.63,2.7,4.16,6.99
2013-06-25,1.49,2.65,2.71,4.17,7.02
2013-06-26,1.45,2.61,2.67,4.12,6.92
2013-06-27,1.38,2.56,2.61,4.05,6.8
2013-06-28,1.41,2.55,2.59,4.04,6.74
2013-07-01,1.39,2.69,2.62,4.06,6.78
